stock_code_norm,company_name,year,model_level3_code,incomplete_flag,盈利能力指标_score,盈利能力指标_used_inds,盈利能力指标_missing_inds,资产使用效率_score,资产使用效率_used_inds,资产使用效率_missing_inds,流动性指标_score,流动性指标_used_inds,流动性指标_missing_inds,现金创造能力指标_score,现金创造能力指标_used_inds,现金创造能力指标_missing_inds,偿债能力_score,偿债能力_used_inds,偿债能力_missing_inds,股东收益指标_score,股东收益指标_used_inds,股东收益指标_missing_inds,composite_score
627.0,天茂集团,2020,L1_011_S04_S02,False,0.3652280927326551,"['营业利润率', '总资产利润率ROA', '权益资本利润率ROE']","['销售利润率', 'EBITDA利润率', '总资产盈利能力']",0.8656106945713798,"['应收账款周转率', '固定资产周转率', '总资产周转率']",['存货周转率'],0.5964185704947308,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.9700850338503165,"['利润创现率_净利润', '总资产创现率']",['销售创现率'],0.5128205128205128,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.5512798934166167,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6435737996477019
627.0,天茂集团,2021,L1_011_S04_S02,False,0.31825573622982284,"['营业利润率', '总资产利润率ROA', '权益资本利润率ROE']","['销售利润率', 'EBITDA利润率', '总资产盈利能力']",0.8393892262814494,"['应收账款周转率', '固定资产周转率', '总资产周转率']",['存货周转率'],0.18361733551968004,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率']",['营运资本周转天数'],0.6787178753933634,"['利润创现率_净利润', '总资产创现率']",['销售创现率'],0.5384615384615383,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.49771244490308564,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.5093590261314899
627.0,天茂集团,2022,L1_011_S04_S02,False,0.3414588671651363,"['营业利润率', '总资产利润率ROA', '权益资本利润率ROE']","['销售利润率', 'EBITDA利润率', '总资产盈利能力']",0.892300353217701,"['应收账款周转率', '固定资产周转率', '总资产周转率']",['存货周转率'],0.6379850028691447,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.7314656792043676,"['利润创现率_净利润', '总资产创现率']",['销售创现率'],0.5757575757575757,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.5586554018192509,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.622937146672196
627.0,天茂集团,2023,L1_011_S04_S02,False,0.22222222222222227,"['营业利润率', '总资产利润率ROA', '权益资本利润率ROE']","['销售利润率', 'EBITDA利润率', '总资产盈利能力']",0.8888888888888888,"['应收账款周转率', '固定资产周转率', '总资产周转率']",['存货周转率'],0.31270271638484676,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.3231037744764603,"['利润创现率_净利润', '总资产创现率']",['销售创现率'],0.5185185185185185,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.4293140262652121,"['每股收益', '每股净资产', '每股经营现金流']","['每股分红', '市盈率']",0.44912502445935815
628.0,高新发展,2020,L1_018_S02_S01,False,0.3641309209453185,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.8702269543289436,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.17366637881215874,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.2048366013071895,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.4835225367159841,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.4213580746159403,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.4196235777875892
628.0,高新发展,2021,L1_018_S02_S01,False,0.1833689669550222,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.8509462112288967,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.1530532941257548,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.5714537400583912,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.47832690722152027,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.23258113267859495,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.41162170871136333
628.0,高新发展,2022,L1_018_S02_S01,False,0.27919785296659966,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.8740876656472986,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.10917032111451719,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.24466631634261693,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.44145206982601487,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.21130378657781873,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.359979668745811
628.0,高新发展,2023,L1_018_S02_S01,False,0.45624408206207256,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.9639202256244965,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.12144405598475831,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.12455357142857144,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.726075329068869,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.34710291014203576,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.45655669571846724
628.0,高新发展,2024,L1_018_S02_S01,False,0.37149000377216146,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.9037662337662337,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.1688217753312704,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.08430348505370606,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.5567578185425348,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.481070839942815,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.427701692734787
629.0,钒钛股份,2020,L1_002_S05_S02,False,0.27123148084255144,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.8802322815918822,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.7715754300522096,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.5421492921492921,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6991916019021363,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.3797558068913283,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.5906893155715666
629.0,钒钛股份,2021,L1_002_S05_S02,False,0.5833930521295811,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.8704967314023954,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.30172545278675633,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.8828405017921148,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6569166514795318,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.27224377471536376,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.5946026940509572
629.0,钒钛股份,2022,L1_002_S05_S02,False,0.5976872658884484,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.9099900288355298,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.4563734573284937,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.7759028544393629,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.5976437445796134,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.3941313154692924,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.6219547777567901
629.0,钒钛股份,2023,L1_002_S05_S02,False,0.6756046690555086,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.8581582940659692,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.6395196309121228,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.28965660338209354,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6173722045475132,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.2512409946489705,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.5552587327686963
629.0,钒钛股份,2024,L1_002_S05_S02,False,0.25783923781333823,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.8509944996220121,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.6734092120677238,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.5894585601935874,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6491228070175439,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.521467611479486,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.5903819880322819
630.0,铜陵有色,2020,L1_013_S02_S01,False,0.2585575788567902,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.5758757981597035,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.45977792111332383,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.37511465941905886,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.5936950563916432,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.3176472383918647,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.43011137538873073
630.0,铜陵有色,2021,L1_013_S02_S01,False,0.5760768348609014,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.5644893615531372,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.5496729856077753,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.318798977750324,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6076764909807763,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.31133534458461204,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.48800833255625437
630.0,铜陵有色,2022,L1_013_S02_S01,False,0.5498202754828765,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.5434327814984772,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.7994405855949732,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.4675372435279179,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.7050226847524259,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.3151102319515381,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.5633939671347015
630.0,铜陵有色,2023,L1_013_S02_S01,False,0.5508956565392397,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.6027536116725064,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.7448366749762431,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.5164060741433345,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6182795698924732,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.3357607224280854,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.5614887182753138
630.0,铜陵有色,2024,L1_013_S02_S01,False,0.47648886365757304,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.5675684603793878,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.7057763531690088,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.22367599905313218,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.586021505376344,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.2869376607430768,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.4744114737297538
631.0,顺发恒业,2020,L1_015_S01_S02,False,0.6667919387881963,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.3904638876135764,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.9809976024454812,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.05263157894736839,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6747964820365664,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.29157213127484377,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.5095422701843387
631.0,顺发恒业,2021,L1_015_S01_S02,False,0.5068262218946201,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.31482932746042247,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.9762799341198269,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.9545454545454546,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6678339040748662,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.5199696271138147,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.6567140782015009
631.0,顺发恒业,2022,L1_015_S01_S02,False,0.5183561259843676,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.38301035113860343,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.9170834285764632,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.6221646615486961,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6693240827046237,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.5349467363836651,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.6074808977227365
631.0,顺发恒业,2023,L1_015_S01_S02,False,0.5321215676748796,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.69086016560613,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.9359699869281077,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.05863269241773545,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6702083206141973,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.37830372883080365,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.5443494103453089
631.0,顺发恒业,2024,L1_015_S01_S02,False,0.43172508378279345,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.4386708583537466,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.9903582240162407,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.17642755911413804,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6702009756695092,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.4098351528959554,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.5195363089720639
632.0,三木集团,2020,L1_011_S02_S02,False,0.4961774608833432,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.8049518831447409,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.1880729121584932,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.1681162709469085,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.4493748573921544,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.33562563334917606,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.4070531696458027
632.0,三木集团,2021,L1_011_S02_S02,False,0.4396867539836903,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.8542697463053336,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.234594820670644,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.6730407468699569,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.3882900789603155,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.6512751233632914,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.540192878358872
632.0,三木集团,2022,L1_011_S02_S02,False,0.5276901217181978,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.8824802127299449,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.2666298254600755,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率']",['营运资本周转天数'],0.5593812375249501,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.5348357883046692,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.678556074039133,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.5749288766294951
632.0,三木集团,2023,L1_011_S02_S02,False,0.21367171510437985,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.879038693504451,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.15712091501381123,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.367035265246833,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.2808748544439701,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.2950662369722855,"['每股收益', '每股净资产', '每股经营现金流']","['每股分红', '市盈率']",0.36546794671428845
632.0,三木集团,2024,L1_011_S02_S02,False,0.2142049887939203,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.847641673782326,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.17751952151083253,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率']",['营运资本周转天数'],0.3285213932626405,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.29491695799508205,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.16169590957395483,"['每股收益', '每股净资产', '每股经营现金流']","['每股分红', '市盈率']",0.3374167408197927
633.0,合金投资,2020,L1_010_S02_S01,False,0.19685300380767967,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.6048071029966776,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.6928444280494706,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.19253933136676493,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.7098873852232754,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.3698497981469713,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.46113017493180664
633.0,合金投资,2021,L1_010_S02_S01,False,0.09981368616356623,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.5673139793383027,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.5911039351766028,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.25582089552238807,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.5905778024172146,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.39960288989072357,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.4173721980847997
633.0,合金投资,2022,L1_010_S02_S01,False,0.14890258185033278,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.7215424430641821,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.47016741128005257,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.19230769230769232,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.5954724691691702,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.3696607654155799,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.4163422271811683
633.0,合金投资,2023,L1_010_S02_S01,False,0.17048463023946014,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.7301160148307619,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.6216118926268583,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.08334386852085963,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6124184194336416,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.3448889374704861,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.42714396052034465
633.0,合金投资,2024,L1_010_S02_S01,False,0.33863912753520853,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.6840818584070796,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.2890689226651372,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.7654409692871232,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6579657927967605,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.3999631898189555,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.5225266434183774
635.0,英力特,2020,L1_002_S04_S01,False,0.2941543611916747,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.6913634873811865,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.8052054051494841,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.30729016156574285,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6737865499151312,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.6250559858147995,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.566142658503003
635.0,英力特,2021,L1_002_S04_S01,False,0.037037037037037,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.6743600836397722,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.5656483676656779,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.5563798990017006,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6790123456790125,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.6216202125961184,"['每股收益', '每股净资产', '市盈率', '每股经营现金流']",['每股分红'],0.5223429909365531
635.0,英力特,2022,L1_002_S04_S01,False,0.074074074074074,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.4598168893619148,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.4558305898617318,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.0868840480431109,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.6790123456790125,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.40619514860132727,"['每股收益', '每股净资产', '每股经营现金流']","['每股分红', '市盈率']",0.3603021826035286
635.0,英力特,2023,L1_002_S04_S01,False,0.04395604395604389,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.5941142635786311,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.0973366902614645,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率']",['营运资本周转天数'],0.29403229034625383,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.5256410256410255,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.1651126232292275,"['每股收益', '每股净资产', '每股经营现金流']","['每股分红', '市盈率']",0.28669882283544107
635.0,英力特,2024,L1_002_S04_S01,False,0.04,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.587110903532946,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.045517708817959815,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率']",['营运资本周转天数'],0.252212389380531,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.25841860760638663,"['总资产负债率', '权益资产比', '权益负债比', '利息保障倍数']",[],0.13854008415387828,"['每股收益', '每股净资产', '每股经营现金流']","['每股分红', '市盈率']",0.2202999489152836
636.0,风华高科,2020,L1_006_S03_S01,False,0.35181027610709326,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.6645137576139466,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.5026220271407745,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.6952308626974484,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.5533877729215634,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.5523772748426901,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.5533236618872528
636.0,风华高科,2021,L1_006_S03_S01,False,0.5729868982381136,"['销售利润率', '营业利润率', '总资产利润率ROA', '权益资本利润率ROE', 'EBITDA利润率', '总资产盈利能力']",[],0.5847851572455274,"['应收账款周转率', '存货周转率', '固定资产周转率', '总资产周转率']",[],0.24501714620347825,"['流动比率', '速动比率', '现金比率', '营运资本需求量比率', '营运资本周转天数']",[],0.33504136313125077,"['销售创现率', '利润创现率_净利润', '总资产创现率']",[],0.49450261282881847,"['总资产负债率', '权益资产比', '权益负债比']",['利息保障倍数'],0.35128042946892063,"['每股分红', '每股收益', '每股净资产', '市盈率', '每股经营现金流']",[],0.4306022678526848
