source_stock_code,source_company,source_year_range,source_valid_year_count,rank,target_stock_code,target_company,target_year_range,target_valid_year_count,similarity
300232,洲明科技,2020-2024,5,9,300219,鸿利智汇,2020-2024,5,0.7067122199558253
300232,洲明科技,2020-2024,5,10,301391,卡莱特,2022-2024,3,0.7051752066986335
300233,金城医药,2020-2024,5,1,301211,亨迪药业,2021-2024,4,0.8236137871057432
300233,金城医药,2020-2024,5,2,002099,海翔药业,2020-2024,5,0.811646552579014
300233,金城医药,2020-2024,5,3,301277,新天地,2022-2024,3,0.7974827626376892
300233,金城医药,2020-2024,5,4,001367,海森药业,2023-2024,2,0.7958644091388384
300233,金城医药,2020-2024,5,5,002923,润都股份,2020-2024,5,0.7914335146260322
300233,金城医药,2020-2024,5,6,605507,国邦医药,2021-2024,4,0.7895658139253617
300233,金城医药,2020-2024,5,7,300702,天宇股份,2020-2024,5,0.7872202938607797
300233,金城医药,2020-2024,5,8,300497,富祥药业,2020-2024,5,0.7786147785628335
300233,金城医药,2020-2024,5,9,301281,科源制药,2022-2024,3,0.7757603773191264
300233,金城医药,2020-2024,5,10,301089,拓新药业,2021-2024,4,0.773172014465391
300234,开尔新材,2020-2024,5,1,688659,元琛科技,2021-2024,4,0.6651736739590023
300234,开尔新材,2020-2024,5,2,002205,国统股份,2020-2024,5,0.5977222497215827
300234,开尔新材,2020-2024,5,3,002909,集泰股份,2020-2024,5,0.5948674638846809
300234,开尔新材,2020-2024,5,4,300217,东方电热,2020-2024,5,0.589780027645718
300234,开尔新材,2020-2024,5,5,002630,华西能源,2020-2024,5,0.5859496345046135
300234,开尔新材,2020-2024,5,6,000055,方大集团,2020-2024,5,0.5829339873344869
300234,开尔新材,2020-2024,5,7,688501,青达环保,2021-2024,4,0.5800303853381218
300234,开尔新材,2020-2024,5,8,002271,东方雨虹,2020-2024,5,0.5784570933685491
300234,开尔新材,2020-2024,5,9,831152,昆工科技,2021-2024,4,0.5783533771724778
300234,开尔新材,2020-2024,5,10,002613,北玻股份,2020-2024,5,0.5754904458505996
300235,方直科技,2020-2024,5,1,300654,世纪天鸿,2020-2024,5,0.8731380133178726
300235,方直科技,2020-2024,5,2,300010,豆神教育,2020-2024,5,0.852170604657348
300235,方直科技,2020-2024,5,3,002955,鸿合科技,2020-2024,5,0.8478717599076159
300235,方直科技,2020-2024,5,4,300359,全通教育,2020-2024,5,0.8465490740929663
300235,方直科技,2020-2024,5,5,300559,佳发教育,2020-2024,5,0.8265040212158657
300235,方直科技,2020-2024,5,6,000526,学大教育,2020-2024,5,0.8006501177542102
300235,方直科技,2020-2024,5,7,003005,竞业达,2020-2024,5,0.7823128967297394
300235,方直科技,2020-2024,5,8,600661,昂立教育,2020-2024,5,0.7820124068490194
300235,方直科技,2020-2024,5,9,002348,高乐股份,2020-2024,5,0.7736839721340113
300235,方直科技,2020-2024,5,10,600730,中国高科,2020-2024,5,0.768384933635119
300236,上海新阳,2020-2024,5,1,688019,安集科技,2020-2024,5,0.8340247952713996
300236,上海新阳,2020-2024,5,2,688720,艾森股份,2023-2024,2,0.832186094710438
300236,上海新阳,2020-2024,5,3,300054,鼎龙股份,2020-2024,5,0.8305491426524239
300236,上海新阳,2020-2024,5,4,300655,晶瑞电材,2020-2024,4,0.8036180632487486
300236,上海新阳,2020-2024,5,5,002409,雅克科技,2020-2024,5,0.8009353421229883
300236,上海新阳,2020-2024,5,6,300346,南大光电,2020-2024,5,0.7988137023494439
300236,上海新阳,2020-2024,5,7,300398,飞凯材料,2020-2024,5,0.7808472365421378
300236,上海新阳,2020-2024,5,8,300666,江丰电子,2020-2024,5,0.7619237649270616
300236,上海新阳,2020-2024,5,9,688401,路维光电,2022-2024,3,0.7402956244317264
300236,上海新阳,2020-2024,5,10,603650,彤程新材,2020-2024,5,0.7211081189109725
300237,美晨科技,2020-2024,5,1,000887,中鼎股份,2020-2024,5,0.6732458112800723
300237,美晨科技,2020-2024,5,2,300547,川环科技,2020-2024,5,0.6576677624673931
300237,美晨科技,2020-2024,5,3,603037,凯众股份,2020-2024,5,0.65529707111666
300237,美晨科技,2020-2024,5,4,300585,奥联电子,2020-2024,5,0.6443069748641983
300237,美晨科技,2020-2024,5,5,300375,鹏翎股份,2020-2024,5,0.6382892566577681
300237,美晨科技,2020-2024,5,6,000030,富奥股份,2020-2024,5,0.630418870001456
300237,美晨科技,2020-2024,5,7,301397,溯联股份,2023-2024,2,0.6244132784694149
300237,美晨科技,2020-2024,5,8,300473,德尔股份,2020-2024,5,0.605084942975544
300237,美晨科技,2020-2024,5,9,002592,ST八菱,2020-2024,5,0.6031158752801553
300237,美晨科技,2020-2024,5,10,300507,苏奥传感,2020-2024,5,0.6006538442455497
300238,冠昊生物,2020-2024,5,1,300653,正海生物,2020-2024,5,0.7768383001430713
300238,冠昊生物,2020-2024,5,2,688198,佰仁医疗,2020-2024,5,0.7295183170290068
300238,冠昊生物,2020-2024,5,3,301033,迈普医学,2021-2024,4,0.7207979527600441
300238,冠昊生物,2020-2024,5,4,300896,爱美客,2020-2024,5,0.7120058291633026
300238,冠昊生物,2020-2024,5,5,300003,乐普医疗,2020-2024,5,0.6987982353889055
300238,冠昊生物,2020-2024,5,6,600645,中源协和,2020-2024,5,0.6786274716376669
300238,冠昊生物,2020-2024,5,7,300009,安科生物,2020-2024,5,0.6778949354054623
300238,冠昊生物,2020-2024,5,8,688363,华熙生物,2020-2024,5,0.6742375272964306
300238,冠昊生物,2020-2024,5,9,300529,健帆生物,2020-2024,5,0.6742146575355762
300238,冠昊生物,2020-2024,5,10,300753,爱朋医疗,2020-2024,5,0.660711337819816
300239,东宝生物,2020-2024,5,1,002166,莱茵生物,2020-2024,5,0.8147263288819903
300239,东宝生物,2020-2024,5,2,300138,晨光生物,2020-2024,5,0.6805595604240667
300239,东宝生物,2020-2024,5,3,300741,华宝股份,2020-2024,5,0.6752296555963822
300239,东宝生物,2020-2024,5,4,688363,华熙生物,2020-2024,5,0.6696551618502278
300239,东宝生物,2020-2024,5,5,002365,永安药业,2020-2024,5,0.6599298718738906
300239,东宝生物,2020-2024,5,6,300858,科拓生物,2020-2024,5,0.6544636647994126
300239,东宝生物,2020-2024,5,7,002817,黄山胶囊,2020-2024,5,0.6464637460832566
300239,东宝生物,2020-2024,5,8,002768,国恩股份,2020-2024,5,0.6375113776850974
300239,东宝生物,2020-2024,5,9,688089,嘉必优,2020-2024,5,0.6238971759413864
300239,东宝生物,2020-2024,5,10,300791,仙乐健康,2020-2024,5,0.6170945461979302
300240,飞力达,2020-2024,3,1,300873,海晨股份,2020-2024,5,0.8923144510131066
300240,飞力达,2020-2024,3,2,300013,＊ST新宁,2020-2024,5,0.872919753038821
300240,飞力达,2020-2024,3,3,002889,东方嘉盛,2020-2024,5,0.8572952230443549
300240,飞力达,2020-2024,3,4,603535,嘉诚国际,2020-2024,5,0.8332570988855896
300240,飞力达,2020-2024,3,5,601598,中国外运,2020-2024,5,0.8315025938889231
300240,飞力达,2020-2024,3,6,603648,畅联股份,2020-2024,5,0.8290743429618663
300240,飞力达,2020-2024,3,7,603836,海程邦达,2021-2024,4,0.8268255895475382
300240,飞力达,2020-2024,3,8,002352,顺丰控股,2020-2024,5,0.8263372063045865
300240,飞力达,2020-2024,3,9,300350,华鹏飞,2020-2024,5,0.8206196614068002
300240,飞力达,2020-2024,3,10,601156,东航物流,2021-2024,4,0.7938760847332841
300241,瑞丰光电,2020-2024,5,1,300303,聚飞光电,2020-2024,5,0.8853588503898004
300241,瑞丰光电,2020-2024,5,2,300219,鸿利智汇,2020-2024,5,0.8789856057305174
300241,瑞丰光电,2020-2024,5,3,300323,华灿光电,2020-2024,5,0.850720038357827
300241,瑞丰光电,2020-2024,5,4,300102,乾照光电,2020-2024,5,0.8453890814031532
300241,瑞丰光电,2020-2024,5,5,002429,兆驰股份,2020-2024,5,0.823935561216503
300241,瑞丰光电,2020-2024,5,6,002449,国星光电,2020-2024,5,0.8228710024166396
300241,瑞丰光电,2020-2024,5,7,300708,聚灿光电,2020-2024,5,0.8082753299056122
300241,瑞丰光电,2020-2024,5,8,300162,雷曼光电,2020-2024,5,0.7809465220730488
300241,瑞丰光电,2020-2024,5,9,300301,＊ST长方,2020-2024,5,0.7713606831795833
300241,瑞丰光电,2020-2024,5,10,300269,联建光电,2020-2024,5,0.7635126816384962
300242,佳云科技,2020-2024,5,1,603598,引力传媒,2020-2024,5,0.8098290267231679
300242,佳云科技,2020-2024,5,2,300071,福石控股,2020-2024,5,0.7950647948941388
300242,佳云科技,2020-2024,5,3,600986,浙文互联,2020-2024,5,0.7919950165820017
300242,佳云科技,2020-2024,5,4,300781,因赛集团,2020-2024,5,0.7833242838206179
300242,佳云科技,2020-2024,5,5,002878,元隆雅图,2020-2024,5,0.763689878808118
300242,佳云科技,2020-2024,5,6,002291,遥望科技,2020-2024,5,0.7513837485891178
300242,佳云科技,2020-2024,5,7,002400,省广集团,2020-2024,5,0.7498362335159001
300242,佳云科技,2020-2024,5,8,300063,天龙集团,2020-2024,5,0.7487760591617493
300242,佳云科技,2020-2024,5,9,002712,思美传媒,2020-2024,5,0.7455762015804235
300242,佳云科技,2020-2024,5,10,300392,＊ST腾信,2020-2022,3,0.7416414774400669
300243,瑞丰高材,2020-2024,5,1,300214,日科化学,2020-2024,5,0.7058084888763164
300243,瑞丰高材,2020-2024,5,2,300848,美瑞新材,2020-2024,5,0.6791024857978593
300243,瑞丰高材,2020-2024,5,3,002838,道恩股份,2020-2024,5,0.6364861425646225
300243,瑞丰高材,2020-2024,5,4,300834,星辉环材,2021-2024,4,0.636364868285719
300243,瑞丰高材,2020-2024,5,5,300586,美联新材,2020-2024,5,0.6353718363538053
300243,瑞丰高材,2020-2024,5,6,300927,江天化学,2020-2024,5,0.6174971639914826
300243,瑞丰高材,2020-2024,5,7,300716,泉为科技,2020-2024,5,0.6131934325404234
300243,瑞丰高材,2020-2024,5,8,300910,瑞丰新材,2020-2024,5,0.6123864873912608
300243,瑞丰高材,2020-2024,5,9,603125,常青科技,2022-2024,3,0.6106229262693962
300243,瑞丰高材,2020-2024,5,10,301216,万凯新材,2021-2024,4,0.6105976574397224
300244,迪安诊断,2020-2024,5,1,301060,兰卫医学,2021-2024,4,0.8372278970708255
300244,迪安诊断,2020-2024,5,2,300676,华大基因,2020-2024,5,0.8039836115445036
300244,迪安诊断,2020-2024,5,3,300639,凯普生物,2020-2024,5,0.7894250687075552
300244,迪安诊断,2020-2024,5,4,603716,塞力医疗,2020-2024,5,0.7866186626790954
300244,迪安诊断,2020-2024,5,5,603882,金域医学,2020-2024,5,0.7748951591915723
300244,迪安诊断,2020-2024,5,6,603108,润达医疗,2020-2024,5,0.7496611162830382
300244,迪安诊断,2020-2024,5,7,002932,明德生物,2020-2024,5,0.7455965430257873
300244,迪安诊断,2020-2024,5,8,000710,贝瑞基因,2020-2024,5,0.7346039732665071
300244,迪安诊断,2020-2024,5,9,300030,阳普医疗,2020-2024,5,0.7248831352425368
300244,迪安诊断,2020-2024,5,10,300298,三诺生物,2020-2024,5,0.7031864537466458
300245,天玑科技,2020-2024,5,1,600410,华胜天成,2020-2024,5,0.7892055158656485
300245,天玑科技,2020-2024,5,2,605398,新炬网络,2020-2024,5,0.7776513531586221
300245,天玑科技,2020-2024,5,3,002642,荣联科技,2020-2024,5,0.7630594284420549
300245,天玑科技,2020-2024,5,4,300541,先进数通,2020-2024,5,0.7480824366304567
300245,天玑科技,2020-2024,5,5,300231,银信科技,2020-2024,5,0.7434468973712651
300245,天玑科技,2020-2024,5,6,301236,软通动力,2021-2023,3,0.7317737444849941
300245,天玑科技,2020-2024,5,7,000034,神州数码,2020-2024,5,0.7313969366025338
300245,天玑科技,2020-2024,5,8,300634,彩讯股份,2020-2024,5,0.7301032816828537
300245,天玑科技,2020-2024,5,9,301208,中亦科技,2022-2024,3,0.7296598074228527
300245,天玑科技,2020-2024,5,10,300287,飞利信,2020-2024,5,0.7292811570468442
300246,宝莱特,2020-2024,5,1,300453,三鑫医疗,2020-2024,5,0.8280418762451093
300246,宝莱特,2020-2024,5,2,300529,健帆生物,2020-2024,5,0.8014685357961361
300246,宝莱特,2020-2024,5,3,300314,戴维医疗,2020-2024,5,0.7602845781339225
300246,宝莱特,2020-2024,5,4,688410,山外山,2022-2024,3,0.752339120151269
300246,宝莱特,2020-2024,5,5,300753,爱朋医疗,2020-2024,5,0.7481359494483023
300246,宝莱特,2020-2024,5,6,301097,天益医疗,2021-2024,4,0.734506965463301
300246,宝莱特,2020-2024,5,7,300273,＊ST和佳,2020-2022,3,0.728580378590503
300246,宝莱特,2020-2024,5,8,300143,盈康生命,2020-2024,5,0.7194611101626133
300246,宝莱特,2020-2024,5,9,002223,鱼跃医疗,2020-2024,5,0.7044055527880635
300246,宝莱特,2020-2024,5,10,300760,迈瑞医疗,2020-2024,5,0.6976774763829676
300247,融捷健康,2020-2024,5,1,002899,英派斯,2020-2024,5,0.6163637201426738
300247,融捷健康,2020-2024,5,2,002105,信隆健康,2020-2024,5,0.597817145648868
300247,融捷健康,2020-2024,5,3,603579,荣泰健康,2020-2024,5,0.5960891757570804
300247,融捷健康,2020-2024,5,4,001300,三柏硕,2022-2024,3,0.5803701851531748
300247,融捷健康,2020-2024,5,5,002681,奋达科技,2020-2024,4,0.5596200588018786
300247,融捷健康,2020-2024,5,6,002432,九安医疗,2020-2024,5,0.5503977749933678
300247,融捷健康,2020-2024,5,7,300464,星徽股份,2020-2024,5,0.5479482070106149
300247,融捷健康,2020-2024,5,8,301287,康力源,2023-2024,2,0.5451085151629919
300247,融捷健康,2020-2024,5,9,002614,奥佳华,2020-2024,5,0.5439257844152
300247,融捷健康,2020-2024,5,10,300869,康泰医学,2020-2024,5,0.540727059890494
300248,新开普,2020-2024,5,1,300645,正元智慧,2020-2024,5,0.8449472085029303
300248,新开普,2020-2024,5,2,300559,佳发教育,2020-2024,5,0.8310465508334609
300248,新开普,2020-2024,5,3,003005,竞业达,2020-2024,5,0.8066562549916194
300248,新开普,2020-2024,5,4,300287,飞利信,2020-2024,5,0.7552188525684495
300248,新开普,2020-2024,5,5,300271,华宇软件,2020-2024,5,0.7528115076791988
300248,新开普,2020-2024,5,6,603918,金桥信息,2020-2024,5,0.746718875747333
300248,新开普,2020-2024,5,7,600756,浪潮软件,2020-2024,5,0.741819752041498
300248,新开普,2020-2024,5,8,300359,全通教育,2020-2024,5,0.727774745029963
300248,新开普,2020-2024,5,9,300448,浩云科技,2020-2024,5,0.72690157911725
300248,新开普,2020-2024,5,10,300235,方直科技,2020-2024,5,0.7265290612324107
300249,依米康,2020-2024,5,1,300245,天玑科技,2020-2024,5,0.727082682929496
300249,依米康,2020-2024,5,2,603912,佳力图,2020-2024,5,0.7060585542905407
300249,依米康,2020-2024,5,3,300287,飞利信,2020-2024,5,0.660474199724271
300249,依米康,2020-2024,5,4,300513,恒实科技,2020-2024,5,0.6573355097635556
300249,依米康,2020-2024,5,5,002771,真视通,2020-2024,5,0.6383856893823567
300249,依米康,2020-2024,5,6,300383,光环新网,2020-2024,5,0.6336700936159361
300249,依米康,2020-2024,5,7,600410,华胜天成,2020-2024,5,0.6289632781139266
300249,依米康,2020-2024,5,8,002642,荣联科技,2020-2024,5,0.6243671767025925
300249,依米康,2020-2024,5,9,301085,亚康股份,2021-2024,4,0.6242524593054384
300249,依米康,2020-2024,5,10,839493,并行科技,2021-2024,4,0.6215111446305223
300250,初灵信息,2020-2024,5,1,300310,宜通世纪,2020-2024,5,0.778497060011601
300250,初灵信息,2020-2024,5,2,603803,瑞斯康达,2020-2024,5,0.7540079036638351
300250,初灵信息,2020-2024,5,3,300560,中富通,2020-2024,5,0.7499084054027136
300250,初灵信息,2020-2024,5,4,600289,＊ST信通,2020-2024,5,0.749616667234969
300250,初灵信息,2020-2024,5,5,300608,思特奇,2020-2022,3,0.7453320999923009
300250,初灵信息,2020-2024,5,6,300571,平治信息,2020-2024,5,0.742729477416868
300250,初灵信息,2020-2024,5,7,300366,创意信息,2020-2024,5,0.7362345987857295
300250,初灵信息,2020-2024,5,8,003007,直真科技,2020-2024,5,0.7357559725944477
300250,初灵信息,2020-2024,5,9,300166,东方国信,2020-2024,5,0.7322518671168432
300250,初灵信息,2020-2024,5,10,300379,东方通,2020-2024,5,0.7297733861332166
300251,光线传媒,2020-2024,5,1,300528,幸福蓝海,2020-2024,5,0.8968412272065504
300251,光线传媒,2020-2024,5,2,300291,百纳千成,2020-2024,5,0.8676240877167866
300251,光线传媒,2020-2024,5,3,000802,北京文化,2020-2024,5,0.8012543460534052
300251,光线传媒,2020-2024,5,4,300426,唐德影视,2020-2024,5,0.8007373927499577
300251,光线传媒,2020-2024,5,5,002343,慈文传媒,2020-2024,5,0.7802836608177521
300251,光线传媒,2020-2024,5,6,300336,＊ST新文,2020-2022,3,0.7715360220033414
300251,光线传媒,2020-2024,5,7,001330,博纳影业,2022-2024,3,0.7685765629184448
300251,光线传媒,2020-2024,5,8,000673,＊ST当代,2020-2021,2,0.7633353465065406
300251,光线传媒,2020-2024,5,9,600136,ST明诚,2020-2024,5,0.7605482942927477
300251,光线传媒,2020-2024,5,10,002739,万达电影,2020-2024,5,0.7603219677093647
300252,金信诺,2020-2024,5,1,002446,盛路通信,2020-2024,5,0.6934830823293966
300252,金信诺,2020-2024,5,2,002792,通宇通讯,2020-2024,5,0.6792313004142428
300252,金信诺,2020-2024,5,3,300762,上海瀚讯,2020-2024,5,0.6781309498448242
300252,金信诺,2020-2024,5,4,000070,ST特信,2020-2024,5,0.6780786209238554
300252,金信诺,2020-2024,5,5,301419,阿莱德,2022-2024,3,0.6607896993779595
300252,金信诺,2020-2024,5,6,300563,神宇股份,2020-2024,5,0.6475526103771589
300252,金信诺,2020-2024,5,7,835640,富士达,2021-2024,4,0.6448626923927046
300252,金信诺,2020-2024,5,8,300913,兆龙互连,2020-2024,5,0.6440547867228286
300252,金信诺,2020-2024,5,9,301191,菲菱科思,2022-2024,3,0.6438495051797948
300252,金信诺,2020-2024,5,10,300615,欣天科技,2020-2024,5,0.6414739586031034
300253,卫宁健康,2020-2024,5,1,300451,创业慧康,2020-2024,5,0.904776214167318
300253,卫宁健康,2020-2024,5,2,300550,和仁科技,2020-2024,5,0.8654121458782131
300253,卫宁健康,2020-2024,5,3,688246,嘉和美康,2021-2024,4,0.8624987870065116
300253,卫宁健康,2020-2024,5,4,300096,ST易联众,2020-2024,5,0.8540339399944973
300253,卫宁健康,2020-2024,5,5,300290,荣科科技,2020-2024,5,0.8391720879049094
300253,卫宁健康,2020-2024,5,6,300168,万达信息,2020-2024,5,0.829465101427924
300253,卫宁健康,2020-2024,5,7,002777,久远银海,2020-2024,5,0.8163232970668104
300253,卫宁健康,2020-2024,5,8,300078,思创医惠,2020-2024,5,0.8138731208075224
300253,卫宁健康,2020-2024,5,9,000503,国新健康,2020-2024,5,0.7847762774502564
300253,卫宁健康,2020-2024,5,10,600767,＊ST运盛,2020-2022,3,0.7825456611433499
300254,仟源医药,2020-2024,5,1,002750,＊ST龙津,2020-2024,5,0.7947628221308167
300254,仟源医药,2020-2024,5,2,000813,德展健康,2020-2024,5,0.7871373371125246
300254,仟源医药,2020-2024,5,3,002898,赛隆药业,2020-2024,5,0.7802835315692741
300254,仟源医药,2020-2024,5,4,000788,北大医药,2020-2024,5,0.7767917979617694
300254,仟源医药,2020-2024,5,5,603367,辰欣药业,2020-2024,5,0.7766999174742256
300254,仟源医药,2020-2024,5,6,002437,誉衡药业,2020-2024,5,0.7757671102374513
300254,仟源医药,2020-2024,5,7,002755,奥赛康,2020-2024,5,0.7737296018570928
300254,仟源医药,2020-2024,5,8,600079,人福医药,2020-2024,5,0.7713629596075559
300254,仟源医药,2020-2024,5,9,300436,广生堂,2020-2024,5,0.7643875967755235
300254,仟源医药,2020-2024,5,10,002900,哈三联,2020-2024,5,0.7602613128947223
300255,常山药业,2020-2024,5,1,002675,东诚药业,2020-2024,5,0.7699752404540708
300255,常山药业,2020-2024,5,2,300630,普利制药,2020-2023,4,0.7499864695305662
300255,常山药业,2020-2024,5,3,603707,健友股份,2020-2024,5,0.7396103100133542
300255,常山药业,2020-2024,5,4,002038,双鹭药业,2020-2024,5,0.7261875950979432
300255,常山药业,2020-2024,5,5,300436,广生堂,2020-2024,5,0.7243885988375949
300255,常山药业,2020-2024,5,6,002693,双成药业,2020-2024,5,0.7232172744881694
300255,常山药业,2020-2024,5,7,300485,赛升药业,2020-2024,5,0.71296605588997
300255,常山药业,2020-2024,5,8,002422,科伦药业,2020-2024,5,0.7094603975889152
300255,常山药业,2020-2024,5,9,003020,立方制药,2020-2024,5,0.7090912086552905
300255,常山药业,2020-2024,5,10,002793,罗欣药业,2020-2024,5,0.7060785966473151
300256,星星科技,2020-2024,5,1,300088,长信科技,2020-2024,5,0.6838915797977325
300256,星星科技,2020-2024,5,2,301051,信濠光电,2021-2024,4,0.6792572325589779
300256,星星科技,2020-2024,5,3,301123,奕东电子,2021-2024,4,0.6655783856887512
300256,星星科技,2020-2024,5,4,300976,达瑞电子,2020-2024,5,0.655442752230907
300256,星星科技,2020-2024,5,5,002635,安洁科技,2020-2024,5,0.6549679032028068
300256,星星科技,2020-2024,5,6,002855,捷荣技术,2020-2024,5,0.6537329955196047
300256,星星科技,2020-2024,5,7,300128,锦富技术,2020-2024,5,0.6497513880467939
300256,星星科技,2020-2024,5,8,002600,领益智造,2020-2024,5,0.6487209635113899
300256,星星科技,2020-2024,5,9,300909,汇创达,2020-2024,5,0.6415361507491409
300256,星星科技,2020-2024,5,10,002824,和胜股份,2020-2024,5,0.6400711495042253
300257,开山股份,2020-2024,5,1,300091,金通灵,2020-2024,5,0.6818443970806087
300257,开山股份,2020-2024,5,2,002158,汉钟精机,2020-2024,5,0.6796794762854637
300257,开山股份,2020-2024,5,3,002639,雪人股份,2020-2024,5,0.6617203008472378
300257,开山股份,2020-2024,5,4,301317,鑫磊股份,2022-2024,3,0.6409976405005954
300257,开山股份,2020-2024,5,5,300157,新锦动力,2020-2024,5,0.6305665020002236
300257,开山股份,2020-2024,5,6,002598,山东章鼓,2020-2024,5,0.6234617337272469
300257,开山股份,2020-2024,5,7,301028,东亚机械,2021-2024,4,0.6010231393151033
300257,开山股份,2020-2024,5,8,301273,瑞晨环保,2022-2024,3,0.5843221413303309
300257,开山股份,2020-2024,5,9,688448,磁谷科技,2022-2024,3,0.5824698832413034
300257,开山股份,2020-2024,5,10,300470,中密控股,2020-2024,5,0.5774969000333041
300258,精锻科技,2020-2024,5,1,603809,豪能股份,2020-2024,5,0.7563581726367187
300258,精锻科技,2020-2024,5,2,300100,双林股份,2020-2024,5,0.7079585347489481
300258,精锻科技,2020-2024,5,3,603758,秦安股份,2020-2024,5,0.7057300488417944
300258,精锻科技,2020-2024,5,4,002708,光洋股份,2020-2024,5,0.6868696794536108
300258,精锻科技,2020-2024,5,5,603166,福达股份,2020-2024,5,0.6757674824763672
300258,精锻科技,2020-2024,5,6,300473,德尔股份,2020-2024,5,0.6706024378227304
300258,精锻科技,2020-2024,5,7,000981,山子高科,2020-2024,5,0.6678892179742237
300258,精锻科技,2020-2024,5,8,603982,泉峰汽车,2020-2024,5,0.6669560362780939
300258,精锻科技,2020-2024,5,9,002765,蓝黛科技,2020-2024,5,0.6652697169267724
300258,精锻科技,2020-2024,5,10,300176,鸿特科技,2020-2024,5,0.6634628692748162
300259,新天科技,2020-2024,5,1,300371,汇中股份,2020-2024,5,0.8644525862896897
300259,新天科技,2020-2024,5,2,002849,威星智能,2020-2024,5,0.8444034097597113
300259,新天科技,2020-2024,5,3,300897,山科智能,2020-2024,5,0.8361069852775811
300259,新天科技,2020-2024,5,4,300349,金卡智能,2020-2024,5,0.8264350858964755
300259,新天科技,2020-2024,5,5,603700,宁水集团,2020-2024,5,0.8027119150136784
300259,新天科技,2020-2024,5,6,301006,迈拓股份,2021-2024,4,0.7891457027635056
300259,新天科技,2020-2024,5,7,603956,威派格,2020-2024,5,0.7847550559459929
300259,新天科技,2020-2024,5,8,688296,和达科技,2021-2024,4,0.7843766485786084
300259,新天科技,2020-2024,5,9,688528,秦川物联,2020-2024,5,0.7577238942548102
300259,新天科技,2020-2024,5,10,300066,三川智慧,2020-2024,5,0.7571610447478309
300260,新莱应材,2020-2024,5,1,603690,至纯科技,2020-2024,5,0.6877568309298726
300260,新莱应材,2020-2024,5,2,688233,神工股份,2020-2024,5,0.6822501216952234
300260,新莱应材,2020-2024,5,3,600641,万业企业,2020-2024,5,0.6808222117142531
300260,新莱应材,2020-2024,5,4,300666,江丰电子,2020-2024,5,0.6747259535877542
300260,新莱应材,2020-2024,5,5,688596,正帆科技,2020-2024,5,0.6708936026684169
300260,新莱应材,2020-2024,5,6,003026,中晶科技,2020-2024,5,0.6502313408228736
300260,新莱应材,2020-2024,5,7,300480,光力科技,2020-2024,5,0.6465030974668159
300260,新莱应材,2020-2024,5,8,688652,京仪装备,2023-2024,2,0.6443449266412693
300260,新莱应材,2020-2024,5,9,300346,南大光电,2020-2024,5,0.6320893111021313
300260,新莱应材,2020-2024,5,10,688376,美埃科技,2022-2024,3,0.6298183812343526
300261,雅本化学,2020-2024,5,1,002250,联化科技,2020-2024,5,0.7377693487771948
300261,雅本化学,2020-2024,5,2,002915,中欣氟材,2020-2024,5,0.7267734387432234
300261,雅本化学,2020-2024,5,3,002326,永太科技,2020-2024,5,0.6893070498203502
300261,雅本化学,2020-2024,5,4,301065,本立科技,2021-2024,4,0.6852653844452047
300261,雅本化学,2020-2024,5,5,300637,扬帆新材,2020-2024,5,0.6684103672965872
300261,雅本化学,2020-2024,5,6,002942,新农股份,2020-2024,5,0.6665323087069812
300261,雅本化学,2020-2024,5,7,301201,诚达药业,2021-2024,4,0.6629634697804077
300261,雅本化学,2020-2024,5,8,301212,联盛化学,2021-2024,4,0.6551261103404621
300261,雅本化学,2020-2024,5,9,000525,ST红太阳,2020-2024,5,0.6536894530412811
300261,雅本化学,2020-2024,5,10,600521,华海药业,2020-2024,5,0.6391412146865887
300262,巴安水务,2020-2023,4,1,300774,倍杰特,2021-2024,4,0.8419193733930155
300262,巴安水务,2020-2023,4,2,300070,碧水源,2020-2024,5,0.8146205708839414
300262,巴安水务,2020-2023,4,3,300388,节能国祯,2020-2024,5,0.7712066900810084
300262,巴安水务,2020-2023,4,4,688101,三达膜,2020-2024,5,0.7693721210501081
300262,巴安水务,2020-2023,4,5,300631,久吾高科,2020-2024,5,0.7594929062255643
300262,巴安水务,2020-2023,4,6,300334,津膜科技,2020-2024,5,0.7490473993293758
300262,巴安水务,2020-2023,4,7,300172,中电环保,2020-2024,5,0.7415019143247779
300262,巴安水务,2020-2023,4,8,300664,鹏鹞环保,2020-2024,5,0.7384504537430651
300262,巴安水务,2020-2023,4,9,301148,嘉戎技术,2021-2024,4,0.7307948341680808
300262,巴安水务,2020-2023,4,10,300425,中建环能,2020-2024,5,0.7283931843224765
300263,隆华科技,2020-2024,5,1,002669,康达新材,2020-2024,5,0.7052620607250802
300263,隆华科技,2020-2024,5,2,688033,天宜上佳,2020-2024,5,0.6450372357713601
300263,隆华科技,2020-2024,5,3,002171,楚江新材,2020-2024,5,0.6415641751034752
300263,隆华科技,2020-2024,5,4,300395,菲利华,2020-2024,5,0.6358896637844527
300263,隆华科技,2020-2024,5,5,300699,光威复材,2020-2024,5,0.6316154702297301
300263,隆华科技,2020-2024,5,6,002149,西部材料,2020-2024,5,0.6125432440048114
300263,隆华科技,2020-2024,5,7,300706,阿石创,2020-2024,5,0.6116497527121166
300263,隆华科技,2020-2024,5,8,300398,飞凯材料,2020-2024,5,0.6059231974215114
300263,隆华科技,2020-2024,5,9,002006,精工科技,2020-2024,5,0.6050734634159698
