company_name,stock_code_norm,盈利能力指标_score_5y_mean,盈利能力指标_score_2024,盈利能力指标_score_change,盈利能力指标_score_volatility,资产使用效率_score_5y_mean,资产使用效率_score_2024,资产使用效率_score_change,资产使用效率_score_volatility,流动性指标_score_5y_mean,流动性指标_score_2024,流动性指标_score_change,流动性指标_score_volatility,现金创造能力指标_score_5y_mean,现金创造能力指标_score_2024,现金创造能力指标_score_change,现金创造能力指标_score_volatility,偿债能力_score_5y_mean,偿债能力_score_2024,偿债能力_score_change,偿债能力_score_volatility,股东收益指标_score_5y_mean,股东收益指标_score_2024,股东收益指标_score_change,股东收益指标_score_volatility,composite_score_5y_mean,composite_score_2024,composite_score_change,composite_score_volatility,盈利能力指标_score_trend_label,资产使用效率_score_trend_label,流动性指标_score_trend_label,现金创造能力指标_score_trend_label,偿债能力_score_trend_label,股东收益指标_score_trend_label,composite_score_trend_label
津滨发展,897.0,0.8612249028632627,0.9719601677148846,0.2804818774791912,0.09438387257034264,0.7402980743122809,0.8873690358314577,0.1724693583946808,0.12584689076322478,0.457573390522332,0.663189299796929,0.45951404590482825,0.1485057252578351,0.6130645398261255,0.2943498452012384,-0.49747995731203243,0.27895738353119776,0.5352698412698412,0.6166666666666669,0.14230769230769252,0.0462188942806207,0.4148142867525495,0.4097007441481791,-0.07104538954548473,0.06993764751928572,0.6037075059243987,0.6405392932265592,0.08104127120481253,0.043775433270145526,持续领先,持续领先,改善追赶,波动较大,其他,其他,持续领先
津膜科技,300334.0,0.2984496291691913,0.5997077000882902,0.4585419259505884,0.1906005825454892,0.28121856182058347,0.3941279084562868,0.1707801463731218,0.07813066667245695,0.25489531820932876,0.5083278241148158,0.3798084897794064,0.1776587604155785,0.4641183574943891,0.2370121457542601,-0.28889484863505366,0.20783880412528208,0.3928503763385756,0.6047638482284532,0.3257196413454701,0.12607321405392696,0.32142006331707573,0.3856938848629951,-0.010213909844416502,0.13626710601396919,0.3354920510581907,0.4549388852508502,0.1726235741615194,0.10043367489452025,改善追赶,持续落后,改善追赶,波动较大,改善追赶,持续落后,扩张承压
津荣天宇,300988.0,0.433883589447967,0.4405070968619626,-0.016917811780673808,0.0559390260119424,0.7769128083062835,0.7886347652023371,0.0308572742024662,0.045132763999657634,0.4361819441640936,0.3331976386952384,-0.05486555915091529,0.0940051363216752,0.44021433007709737,0.7786299193351258,,0.24504082617438191,0.6525915711900836,0.6305285722622122,0.0827923770160045,0.09668868252753318,0.5999398432557195,0.6626268385706431,,0.05561194517858604,0.5577989051746947,0.6056874718212533,0.06793702363753606,0.054262034210692804,其他,持续领先,其他,波动较大,持续领先,其他,其他
津药药业,600488.0,0.31202790245002765,0.4147864998470473,0.14612962202515462,0.05980213322700098,0.4134952714466018,0.4811759353309633,0.11510442207635141,0.049258159135769475,0.18144899280837187,0.3535240334464485,0.2620911608085646,0.09496038344716216,0.7345076048899928,0.8357780566252723,0.22801611517689013,0.1252224323360407,0.49561552350363824,0.6586348830961759,0.20860338035845322,0.10662238295344033,0.389961195154181,0.4112906806428909,0.07968873161065654,0.04525924067485997,0.4211760817088022,0.5258650148314664,0.17327223867601182,0.07312307621778184,其他,其他,持续落后,持续领先,改善追赶,其他,其他
洪兴股份,1209.0,0.5725065648154646,0.5145817506541741,-0.42114281487819194,0.18557145340831793,0.8047588428121072,0.7421414968368978,-0.17448884770440587,0.06429368225791,0.5353809948707775,0.3052541085666767,-0.12839336534128554,0.21828678600020535,0.3351329356328952,0.5654641886560883,,0.1337641621298567,0.7014097554507893,0.817562139216261,-0.007725365374009696,0.10658312491909333,0.7013192872223202,0.7626553784510322,,0.06279265552737348,0.6257244875150836,0.6179431770635216,-0.15987929507945398,0.08799805912415527,其他,持续领先,波动较大,其他,持续领先,持续领先,持续领先
洪城环境,600461.0,0.6438676304471935,0.705477660733745,0.21225709783843155,0.08395420564438034,0.7242841071497832,0.7034921209925739,-0.10335830955125602,0.05266785118519986,0.5706677711643275,0.5486036019750994,-0.2654499868893099,0.13483369161505218,0.6064472640938445,0.6784243964421856,0.18069604312188337,0.08124674152765884,0.618277095933595,0.7232969935557619,0.1430947502401151,0.056490611040953764,0.756964948716579,0.7960307886352694,0.06982673415762708,0.030047245371992222,0.6534181362508871,0.6925542603891058,0.03951105481958184,0.020493248111198337,持续领先,持续领先,其他,持续领先,持续领先,持续领先,持续领先
洪汇新材,2802.0,0.8327460114738644,0.8632696201024176,0.07457919473108965,0.056912143062144135,0.6804285109711448,0.7985365770554362,0.1939203778545715,0.08858760204494694,0.8441982360459794,0.9486017427324068,0.20299332795853153,0.0787602785640488,0.6926947246369661,0.3847996261245472,-0.38427253882390633,0.19855230729803122,0.7289702983092783,0.6790123456790123,-0.1290512989428405,0.061745662873220565,0.572313788785823,0.3966724385187178,-0.24655165601610574,0.11068776373248983,0.7252252617038427,0.6784820583687563,-0.04806376553977654,0.0356028292198757,持续领先,持续领先,持续领先,优势收窄,持续领先,其他,持续领先
洪涛股份,2325.0,0.29610544978255504,,,0.19657821320620317,0.3248026465045619,,,0.011729856264860922,0.4098130639839002,,,0.13763088719280211,0.4737110402045902,,,0.06749182420541742,0.45194292029767835,,,0.12828901891519273,0.4166926458161825,,,0.0939645053873175,0.395511294431578,,,0.07002800216294254,数据不足,数据不足,数据不足,数据不足,数据不足,数据不足,数据不足
洪田股份,603800.0,0.5721398979120839,0.7427959106837732,0.31098525955876277,0.21645892000769218,0.5194538840556204,0.3933457736670588,-0.159811259651654,0.0645765955072382,0.513415341721909,0.454126066844567,-0.1875335474015718,0.0890052538422182,0.25099392480916544,0.2960918815211963,0.21369836022545552,0.10797021290590753,0.5062655661697244,0.5964116585295521,0.13457779202160625,0.11945709358115653,0.4634802886019022,0.5377013946162271,0.12766516526853994,0.13743379322905158,0.4709581505450675,0.5034121143103957,0.0732636283368564,0.05487833073666116,波动较大,其他,其他,持续落后,其他,其他,其他
洪通燃气,605169.0,0.7186564069001496,0.6537083179525041,-0.06363674849335421,0.08128536526092925,0.7048933639671908,0.8174682193972798,0.1642187518183228,0.05779181255369898,0.8213304264296284,0.7017738901156103,-0.2599614016614201,0.1034016390304616,0.5887254462861327,0.5245036657955865,0.008453554935685004,0.05751817031708005,0.7424707826886754,0.7930308851302033,-0.04282752273886081,0.07305670357110541,0.6510994827545791,0.5808256466937609,-0.23016906577875618,0.09205335310301523,0.7045293181710593,0.6785517708474907,-0.0706537386530639,0.035011044562975845,持续领先,持续领先,持续领先,其他,持续领先,优势收窄,持续领先
洪都航空,600316.0,0.21959169932978226,0.2996860609729257,0.06085144634154141,0.04547493252031624,0.6212036604032719,0.5571743345027808,-0.2413786116113411,0.1481356472642489,0.31759446410136244,0.2955953458648309,-0.18303623935696411,0.08175321858789927,0.34341131208827824,0.162080304603669,0.0191455545397807,0.21156395751549045,0.4425030125287722,0.4567901234567901,-0.06438006750545028,0.04353211234074712,0.48033695513684177,0.4406592318351638,0.02120813811001543,0.05549261401276633,0.4041068505980515,0.36866423353936,-0.064598296580403,0.026312267295807056,持续落后,优势收窄,持续落后,波动较大,其他,其他,其他
洲明科技,300232.0,0.37297120579084464,0.3785331098072086,-0.10997830436902206,0.06759539148243772,0.5442646627189138,0.5497369555843036,0.04171711089060215,0.01990819994169588,0.34971652037014944,0.2748412622084442,-0.16443515177350654,0.055853529601948074,0.6825705636610799,0.8366766766766767,0.04043063416197745,0.2371151896727207,0.39972375545359307,0.4133333333333333,-0.039511209344326836,0.043973383778128615,0.5707484109109099,0.6952459762853258,0.12816548567269748,0.07799596959715818,0.48666585315091504,0.5247278856492154,-0.017268572460263143,0.06020034057995923,持续落后,其他,持续落后,波动较大,其他,其他,其他
洲际油气,600759.0,0.5730640706189684,0.7079773523704713,-0.13377962067841676,0.3355224790724866,0.637027343100822,0.5877286925479697,-0.07861307199546164,0.030083278049714057,0.2443611675184835,0.4164098952270192,0.3612189061365858,0.23747292694232217,0.5449765743183154,0.5091198191805303,-0.17877260233516656,0.07167480538262848,0.46036528535273186,0.6021274429298146,0.1492246642406272,0.11914684859786745,0.3452626740031216,0.3363051757623915,-0.03957650026458731,0.04843560534712555,0.4675095191520738,0.5266113963363661,0.013283629183930112,0.09960443659929982,波动较大,优势收窄,波动较大,其他,其他,持续落后,其他
洽洽食品,2557.0,0.8111789643779271,0.7633060489342327,-0.009346522341887487,0.07697281005359263,0.46753642010799384,0.4875640810655423,0.04177194638608489,0.04011403499413747,0.6785257145721297,0.7050222943586731,0.0837957154353649,0.052792177607498054,0.5793866032934256,0.5977921567938709,0.17623831801416018,0.2056912436984715,0.470999467181308,0.46875,0.009585997426793225,0.011980254591069796,0.651182582010664,0.6568576686818872,0.029650990039234437,0.022488743117734845,0.6098016252572414,0.6132153749723678,0.05528274082662499,0.0511620158377982,持续领先,其他,持续领先,波动较大,其他,持续领先,持续领先
派克新材,605123.0,0.6988079377750397,0.4545486642344357,-0.2522626298273796,0.13249619913745123,0.5966700540341443,0.5914823008849557,0.03975009869792956,0.03989574183716416,0.624993238711889,0.6170155816843514,-0.029676606398955307,0.07516085280824189,0.5140432583105327,0.8753592561284871,0.500328528498202,0.19202404033415868,0.6204950596209112,0.5333333333333333,-0.23479781590096882,0.1152907456756966,0.7486565515192712,0.81494973954097,0.1401815155679773,0.10048980111927455,0.6339443499952979,0.6477814793010889,0.027253848439467543,0.022816276062893763,优势收窄,其他,持续领先,改善追赶,优势收窄,持续领先,持续领先
派斯林,600215.0,0.7059028499412143,0.6341372012988676,-0.10798954574667341,0.06851197849024265,0.6318742254012532,0.8886637168141593,0.33902445779563484,0.15711013869240031,0.316432934529737,0.315863342286019,-0.6381928987836474,0.3306189011081127,0.37459258835504805,0.16,-0.42710407239819015,0.22999907946092643,0.6242402157035846,0.6274775693973897,-0.05530530862661753,0.062267548640343826,0.31825190223216976,0.2826845940637122,-0.06281498476533931,0.040162357638213714,0.49521578602716787,0.4848044039766913,-0.15873039208747225,0.08436482015285825,持续领先,持续领先,波动较大,波动较大,持续领先,持续落后,其他
派林生物,403.0,0.557823812433958,0.8492264851485147,0.43383093797960304,0.18095604746275512,0.6360424878523029,0.7555714870954526,0.13946423400903285,0.07011415168575896,0.4183021861690225,0.5315543628197174,0.37429894631313304,0.14493189246698032,0.549280641225551,0.3716931216931217,-0.2590086326928433,0.10857823370106395,0.6345276093143194,0.6166666666666667,-0.07263804657159656,0.028138931131802145,0.48093120153691904,0.5609713319561138,0.08702645105647083,0.042983946670254035,0.5461513230886788,0.6142805758965979,0.1171623150156334,0.048615660889785604,改善追赶,持续领先,改善追赶,其他,持续领先,其他,其他
派瑞股份,300831.0,0.7186493940048939,0.9585967559411545,0.35486231819844194,0.13483737989356867,0.210528431942605,0.3171965965069413,0.19105482009898392,0.06505308262923706,0.8969949969667315,0.9018267786701292,-0.08150712027204399,0.05489849464425553,0.6369919686641834,0.3016153388514444,-0.676031719972085,0.2918253393213368,0.6549690545935435,0.6400000000000001,-0.03982913826495782,0.01668970695019409,0.37300160741763333,0.322954012768676,-0.12349178667237609,0.06319843678747285,0.5818559089315984,0.5736982471230576,-0.062490437814006206,0.05179650734497743,持续领先,持续落后,持续领先,波动较大,持续领先,持续落后,其他
派能科技,688063.0,0.7955642194431956,0.5156481611720026,-0.32510944603077674,0.14818833307212714,0.39166910402717753,0.1465490642521997,-0.435273231970588,0.15616366331132148,0.8082338761843145,0.8905135023615168,-0.06505951884104877,0.12259035176955976,0.6314663109287062,0.9426188866351136,0.2912058431568527,0.30389964642279677,0.6224263321840547,0.6206896551724139,-0.04515901827338653,0.03747630164429118,0.7735034201602706,0.8517674608127725,0.026110433465185157,0.09557981117623783,0.6704772104879533,0.6612977884010033,-0.09221415641562691,0.07310672126211877,优势收窄,持续落后,持续领先,波动较大,持续领先,持续领先,持续领先
测绘股份,300826.0,0.6631251428529005,0.7699294573285996,0.1963314718174176,0.06548776567223166,0.3818772807588352,0.4121003489578421,0.11350699895013616,0.04913116123022161,0.4794477142352423,0.6430328032785941,0.15610719993041533,0.15695832477738528,0.6976652814914066,0.7425752733882554,0.12833686279222878,0.06270408047851832,0.5226743712391134,0.6246280862644291,0.1904812728264741,0.09823389945605333,0.7189844601262333,0.6766187584829668,-0.14037967634566473,0.06323075124096116,0.577295708450622,0.6448141212834478,0.10739735499516789,0.050330866262288394,持续领先,其他,其他,持续领先,其他,持续领先,其他
济川药业,600566.0,0.9464702525257129,0.9442917518827646,-0.0153918197873264,0.03918746533452561,0.45620255307675384,0.3944239884882343,-0.040291713128875695,0.03663445060033396,0.9103855817954963,0.9875647619625054,0.10241192568001722,0.04501844705251557,0.7258940705445667,0.7137870855148343,-0.09359687057145238,0.04718637853249038,0.6110299842038869,0.6363636363636364,0.03877564493645724,0.021748788154794273,0.6635218809670983,0.6704005238769628,0.07438553001482417,0.034379740455570615,0.7189173871855858,0.7244719580148229,0.011048782857273953,0.013160415277839595,持续领先,其他,持续领先,持续领先,持续领先,持续领先,持续领先
济民健康,603222.0,0.17922692060109016,0.1050807518693252,-0.03083846073185481,0.08144316385995491,0.5251936019115993,0.4829504576699789,-0.009726868933665922,0.04316583435485496,0.081082288763311,0.0870765206875363,0.02100786091131479,0.02689542146293479,0.39963794934224794,0.1785854561351086,0.022232136503261585,0.27828027278486844,0.4283315906472807,0.4566716124114593,0.24103741687310112,0.20981562027042103,0.24800536806700885,0.1556575150371021,-0.08706821477970311,0.10067912749986704,0.310246286555423,0.2443370523017518,0.026107311640408998,0.0974474946342478,持续落后,其他,持续落后,波动较大,波动较大,持续落后,持续落后
济高发展,600807.0,0.2594594643674698,0.0673822052889257,-0.03399976348908619,0.1975144636348738,0.5586468360340013,0.5477369396491302,0.043953255939406355,0.06517557922783909,0.22684462405933478,0.3450662970568327,0.12142272261798231,0.08218373567811109,0.4114260102524607,0.7122573167197914,0.10406861802700162,0.25688640108797767,0.30141042780748656,0.2192401960784312,-0.035661764705882504,0.06982968038881857,0.3928920920116702,0.4052157825575589,-0.04556251319371518,0.048164762904813384,0.35844657575540395,0.3828164562251117,0.02570342586595109,0.0325978850280727,持续落后,其他,持续落后,波动较大,持续落后,其他,持续落后
浔兴股份,2098.0,0.6301643562689875,0.7993894279023084,-0.13144218004669683,0.21929878740974204,0.6556013764816783,0.7138050872522921,0.21449453569353916,0.08021926371275914,0.4731121175430454,0.6831594711351924,0.4195002000875065,0.17768089041108517,0.7515533253275153,0.726078167115903,-0.021279126753018685,0.12757409254977728,0.6039487228388574,0.8087704704096509,0.27767563806513473,0.11956640842919364,0.5606115680324291,0.5004132164384154,-0.12201328736131545,0.05953907026527616,0.6124985777487522,0.7052693067089604,0.1061559632808583,0.07205882188905748,波动较大,持续领先,改善追赶,持续领先,持续领先,其他,持续领先
浙农股份,2758.0,0.5076815468776718,0.4273522975929979,-0.17650995115502982,0.05695341945683167,0.7744850923867457,0.7867397031999459,0.003642888315051329,0.010449410844600517,0.5600858373688251,0.5648496315402327,0.04071752633938752,0.04622688317584366,0.3997161447824419,0.1363636363636363,-0.3549433545178226,0.13538848910403908,0.6268046240440173,0.6581847059844534,-0.05672721131303926,0.09748951520250569,0.6885775380008543,0.5429025812359393,-0.19427184266947328,0.07375008701951388,0.592891797243426,0.5193987593195343,-0.12301532416682104,0.04407713679276252,其他,持续领先,其他,持续落后,持续领先,优势收窄,其他
浙商中拓,906.0,0.6075908394902526,0.5582411653861875,-0.022675493656900914,0.041164943583134175,0.816500547644932,0.8141995230675069,0.03749430151087707,0.02413330681549532,0.5282772133692595,0.4878174888464581,0.06858655438691119,0.07886673014258441,0.41706919471622045,0.2540945790080737,-0.40907068709836886,0.2836309477204296,0.5711232529116692,0.6372549019607843,0.15863900036841838,0.07472387551842148,0.5272447373928432,0.4210637767616915,-0.29744616055852113,0.16564359985137866,0.5779676309208629,0.528778572505117,-0.07741208084126416,0.06377428001130356,其他,持续领先,其他,波动较大,其他,其他,其他
浙商证券,601878.0,0.5741830107427449,0.4794081809082545,-0.1380645267717418,0.12575639461496346,0.9307862610958424,0.9233027059360452,0.002226142070290482,0.01165266391238134,,,,,0.4728928682047295,0.2941176470588235,-0.0909075317314107,0.2063111466523545,0.393684317907248,0.4509803921568627,0.05553636824024932,0.02986998744081443,0.6235734368409074,0.5859194501870656,0.14388918616656748,0.11962750202595587,0.5990239789582945,0.5467456752494102,-0.005464072405209075,0.048231235987846816,其他,持续领先,数据不足,波动较大,其他,其他,其他
浙商银行,601916.0,0.19438584145995913,0.1755002150143461,-0.1836502878592171,0.08426497779914231,0.2317899966531846,0.2363617575559389,0.06024761540663651,0.040811555207326364,,,,,0.6166666666666667,0.0416666666666666,-0.7291666666666666,0.3767551518485772,0.44861609407850567,0.5208333333333335,1.1102230246251565e-16,0.09363613685259449,0.3317855470551073,0.1295568342848748,-0.24323424193318932,0.1048770254481362,0.3646488291826847,0.220783761371032,-0.21916071621048727,0.08258041292103631,持续落后,持续落后,数据不足,波动较大,其他,持续落后,持续落后
浙大网新,600797.0,0.46719518807688576,0.5544720304691807,0.1877571341131395,0.205793359106777,0.6507711492098073,0.6767266593603759,0.07125287125349622,0.025466570355686672,0.36865504675982275,0.4578927781360248,0.05990146274968411,0.06327878652454882,0.7105877997061837,0.3717443169037021,-0.5422461196225976,0.20403008167594033,0.597656414718392,0.5641393544393182,-0.13657020060817693,0.164859956361128,0.5396255542721059,0.5643619856251183,-0.011591560325748484,0.05240834816383402,0.5557485254571997,0.5315561874889534,-0.06191606874003386,0.07746670912380516,波动较大,持续领先,其他,波动较大,其他,其他,其他
浙富控股,2266.0,0.7948773191171608,0.7144274568168494,-0.14479042445116685,0.07656643413973303,0.5736237088797302,0.6026550519013093,0.0849999369793133,0.05048801272017775,0.26583413474341044,0.3473135667657585,0.23041143624012528,0.07829081430888363,0.46515714044572576,0.6075539774354275,0.3374241073055574,0.18181433335846925,0.6015463169730927,0.6981651227845165,0.1316285153773077,0.05510145208372169,0.2955775162955962,0.30163358292614,-0.01644318025009589,0.030512209088172336,0.4994360227424527,0.5452914597716668,0.10387173186684001,0.038933187611595164,持续领先,其他,持续落后,改善追赶,持续领先,持续落后,其他
浙数文化,600633.0,0.7690241700395735,0.8987993025012433,0.17374301647115076,0.08327473338409028,0.5373294041852986,0.3671645107411542,-0.25718905531131664,0.13959302593973907,0.5096153481391956,0.6528194066067684,0.23567958489367552,0.11373641661495447,0.742530490306151,0.6454689984101749,-0.13389205635655932,0.05490496856433699,0.6953129180339308,0.6666666666666667,-0.08373736002061138,0.08089952542906462,0.6285998286126878,0.6609178904858339,0.08684879965431458,0.0826275998554474,0.6470686932194729,0.6486394625686404,0.00357548822177578,0.032682973729248575,持续领先,其他,改善追赶,持续领先,持续领先,持续领先,持续领先
浙文互联,600986.0,0.5585956523172715,0.6876860934344549,0.28551657895015214,0.10159125943930307,0.6476153150493653,0.6362915174910304,0.18341601708256772,0.10427792272024879,0.4660789374909197,0.4376984666445415,-0.05532608592219923,0.025210688100588474,0.3245058345737696,0.4114785282621181,0.17666567307889272,0.19308599781277969,0.6695813097269291,0.7787502101812798,0.18756839381191925,0.07180768421263523,0.4895140395314435,0.5111639722589955,-0.01133556494514798,0.03407081186790624,0.5259818481149499,0.5771781313787366,0.12775083534269743,0.061107042307382925,改善追赶,持续领先,其他,其他,持续领先,其他,其他
浙文影业,601599.0,0.634082277309848,0.7346771227406474,0.47178965222813657,0.20127160848823908,0.6742526472181926,0.7240586199821809,0.15330447810105718,0.06479089442252807,0.41952898984340026,0.5030700199224681,0.20369939606022563,0.0685988549760165,0.6668273893523814,0.8497866908729987,0.45563977422818375,0.18133217291531165,0.5668100922725687,0.4743589743589743,0.001061616659619291,0.11297770052201306,0.4001338136485847,0.4082623305764428,0.24133517290670148,0.11980904848311842,0.5602725349408293,0.6157022930756187,0.25447168169732065,0.10253144160993924,波动较大,持续领先,改善追赶,持续领先,其他,其他,改善追赶
浙江世宝,2703.0,0.49079373990235053,0.5841117216117216,0.22242241412640124,0.1106968474635139,0.3949078125963138,0.4820156090939939,0.08467169893756987,0.052316692382778376,0.25987284518154946,0.3567131421071204,0.04197672962668181,0.0766315244678681,0.5582096992516858,0.2349667774086378,-0.47675483431297383,0.24920862026454685,0.5860016996203454,0.8148574063336196,0.27990369262947845,0.11785733407500723,0.4149787405748489,0.3111897112616737,-0.0967016833982875,0.07061511125364764,0.45079408952118233,0.4639757279694612,0.009253002934811683,0.03558155285244103,改善追赶,其他,持续落后,波动较大,改善追赶,其他,其他
浙江东方,600120.0,0.406267745436297,0.4021627224567528,-0.13705756994666718,0.11900667018390325,0.7558639322311034,0.6776484833471508,0.051322334603667086,0.08682471960955958,0.5572450562932727,0.5441735401890674,-0.015660117204619906,0.05173020471974433,0.38365673632332714,0.1362128677115652,-0.3303809008054925,0.14639864349580112,0.6342991124747063,0.6522469663019685,0.003993739332106561,0.020402024389719966,0.43152893911532153,0.4012217271757471,-0.022942268480474703,0.02790984543199096,0.5281435869790047,0.4689443845303753,-0.07512079708358016,0.044424390624461116,其他,持续领先,其他,持续落后,持续领先,其他,其他
浙江东日,600113.0,0.771498321132903,0.7630679362312159,0.22884972244182888,0.14774628446887217,0.4781184549275183,0.3879785283098462,-0.09986086356158108,0.09270380422792195,0.646305902519021,0.5715626649999248,-0.011586999195522196,0.06804361418045823,0.6418583295548185,0.624537607891492,-0.29101971378544034,0.14827780107087696,0.6416843277907737,0.6166666666666667,-0.14969148022371004,0.06658436637650064,0.6060300885646186,0.6751272323021243,0.09142263080140811,0.048144240180351267,0.6309159040816088,0.6064901060668784,-0.03864778392050272,0.016747089205833374,持续领先,其他,其他,持续领先,持续领先,持续领先,持续领先
浙江交科,2061.0,0.5607039754790548,0.6116227312842946,0.13281161683022857,0.08320577760300879,0.73893642178702,0.782301594911981,0.10888439430919905,0.049654411608294154,0.5041006713045346,0.3831698087053036,-0.07651196446792519,0.08829557260775084,0.5930854578511391,0.6555934873949582,-0.10916345704948638,0.1307894644833904,0.666925273274688,0.6851564040260675,0.05421485262276193,0.05859695688077182,0.6412409061869515,0.6564010216792853,0.007920829057046053,0.013408589297191855,0.6174987843138979,0.6290408413336483,0.019692711883637304,0.015682666719530253,其他,持续领先,其他,其他,持续领先,持续领先,持续领先
浙江仙通,603239.0,0.877639313168657,0.8805668810011291,0.09370913696518834,0.053604022279777,0.4414067585276872,0.4774289023291725,0.07755534456087804,0.06995233706737491,0.7407045898794151,0.7178744939271255,-0.2025599815232455,0.12361157986309393,0.40499460855289326,0.2207731718677223,-0.4186404883332002,0.21966982397885987,0.7474074325851905,0.8383178674014388,0.17165120073477214,0.0798696334455037,0.5443056422582775,0.458135636902372,-0.07520386436905213,0.049233187403982324,0.6260763908286868,0.5988494922381601,-0.05891477532744327,0.04901308208294322,持续领先,其他,持续领先,波动较大,持续领先,其他,优势收窄
浙江众成,2522.0,0.39574769838493923,0.1932198571836478,-0.37801256761052493,0.12635135063597122,0.42078357003233186,0.4470121870296394,0.058735135661898585,0.024361398383109426,0.18792641380722416,0.2216619638540259,-0.0009856858658197076,0.061939793752351015,0.7205007814602771,0.8039365972375866,0.04480549381582566,0.06946731564981663,0.4808337720219603,0.5267206583456236,0.15023128014739595,0.07199639953622997,0.30199716133085663,0.3200721242797541,0.03613038835410315,0.016712580201043634,0.4179648995062649,0.4187705646550463,-0.014849325916186873,0.008890799504097558,持续落后,其他,持续落后,持续领先,其他,持续落后,其他
浙江力诺,300838.0,0.48379358300254793,0.1714004702606136,-0.2971158653827263,0.16442677817543033,0.5985684912081075,0.5736903119995413,0.047379608895520176,0.043080859850804815,0.49910968911458814,0.3430096519450132,-0.4644060210807125,0.15978470455955976,0.4617605512644497,0.1794871794871795,-0.3883998711664153,0.1786474036452002,0.7009475789477794,0.5867750319923803,-0.11720406795162785,0.09711336316681915,0.5652286116105634,0.4345739932053278,-0.20753848456707352,0.09892417425512413,0.5515680841913393,0.3814894398150092,-0.23788078354217262,0.09444960808749943,其他,其他,其他,其他,优势收窄,其他,其他
浙江医药,600216.0,0.5748734134937996,0.6659402408416384,-0.020941252677189826,0.1373401330550697,0.4752018972135453,0.4629295750804131,-0.07478204819459044,0.06657894727337742,0.5750814394493752,0.6759774924396394,-0.009757036921326234,0.08875697747066683,0.5596478822575415,0.6298587973980644,-0.12447479274061046,0.13493051751719784,0.6517376812898444,0.6262626262626263,-0.10629584204457831,0.042996738436853636,0.5867276819179696,0.559294048884891,-0.01927587692495636,0.019267947989591434,0.570544999270346,0.6033771301512121,-0.05925447491720859,0.06456479825800385,其他,其他,其他,其他,持续领先,其他,其他
浙江华业,301616.0,0.7345106557612227,0.8416237018336215,,0.07063250501895287,0.5600453137077677,0.621478571156217,,0.05072505990502084,0.35627864049728614,0.3367031414111812,,0.05108955335305225,0.7176653680905759,0.7176653680905759,,0.0,0.6215484124133343,0.6763095908521506,,0.09107564299116973,0.9736842105263158,0.9736842105263158,,0.0,0.5869829254278321,0.6945774306450102,,0.07625728824656379,持续领先,其他,持续落后,持续领先,持续领先,持续领先,其他
浙江华远,301535.0,0.8301384964911434,0.8182768359354029,,0.10274974700267538,0.2889442140579623,0.3136013215859031,,0.04259045323540254,0.6088631343001093,0.6202025918358428,,0.09985476198536963,0.2761234490668334,0.2761234490668334,,0.0,0.5200768413179332,0.4637681159420289,,0.2054304791841787,0.0434782608695652,0.0434782608695652,,0.0,0.5291588914287375,0.422575095872596,,0.10994261592164552,持续领先,持续落后,持续领先,持续落后,波动较大,持续落后,其他
浙江建投,2761.0,0.32569697190129504,0.1583575453424898,-0.2916311688734716,0.11690830594259279,0.7821342127569167,0.7910651594939774,0.003038718169185217,0.030633106419667173,0.26512969936224295,0.3113542559939055,-0.006285963211964507,0.04277089733387855,0.6103535549778021,0.8698096885813149,0.538579404669643,0.1875423663719424,0.36865707636150546,0.3611111111111112,-0.02593124879055697,0.009407021325171027,0.6565891137059229,0.6465310504900899,0.05527854527018483,0.06875533486087045,0.5014267715109476,0.5230381351688148,0.04550804787217011,0.02455227349677755,持续落后,持续领先,持续落后,持续领先,持续落后,持续领先,其他
浙江恒威,301222.0,0.8636363636363636,0.6515151515151516,-0.3484848484848484,0.12963181597701479,0.7,0.5666666666666667,-0.26666666666666683,0.11155467020454346,0.980952380952381,1.0,0.0,0.038095238095238,0.7083333333333331,0.6666666666666666,,0.13819269959814168,0.8,0.7777777777777777,-0.22222222222222232,0.10886621079036347,0.5291666666666666,0.6666666666666666,,0.1282223546119093,0.7863203463203463,0.7215488215488216,-0.23678451178451176,0.08770633737235406,持续领先,优势收窄,持续领先,持续领先,持续领先,其他,持续领先
浙江新能,600032.0,0.5583963082971938,0.4750850752590749,0.005497238913852398,0.07933918877510909,0.4332882884293297,0.4332605426456802,0.050484332742139204,0.03713478184592503,0.36897515644768386,0.3604374723166723,0.07321308073873939,0.07252596023326022,0.5703154453181271,0.6586939772375554,,0.08367742493573166,0.360083289747582,0.3371796158848126,-0.010224705818305702,0.02487616259164458,0.5434337212098541,0.5758150670133002,,0.030196603705381603,0.46007360868285935,0.4734119583928493,0.1016637685103956,0.0494498613350918,其他,其他,持续落后,其他,持续落后,其他,其他
浙江正特,1238.0,0.3708932840058349,0.1594038734896943,-0.42085448704513473,0.2314155153021327,0.6325822475948406,0.5616965801600776,-0.08933950893823017,0.05188701676102298,0.5773418734245157,0.4730164249117153,-0.1364579185034584,0.16107683005910448,0.2656580887807614,0.1456221984018709,,0.14040404493580774,0.6193164102129343,0.5595238095238095,-0.11111628568534149,0.036402745538941926,0.5200109349750519,0.4262496965561969,,0.06646417792658083,0.5246103875447053,0.3875854305072274,-0.24026679155713804,0.0786280015059353,波动较大,优势收窄,其他,持续落后,优势收窄,其他,其他
